Code;Libellé;Part des effectifs des commerces, transports, services divers 2023;Population municipale 2022;Nombre d'établissements 2023;Densité de population (historique depuis 1876) 2022;Taux d'activité par tranche d'âge 2022;Médiane du niveau de vie 2021;Part des effectifs de l'industrie 2023;Part des effectifs de la construction 2023
35150;Lécousse;67.3;3423;155;309.2;75.9;24230;7.4;11.6
35151;Lieuron;17.5;802;13;48,0;81.4;21480;0,0;50,0
35152;Liffré;44,0;8987;257;134.4;78.5;25650;27.7;8.2
35153;Lillemer;62.5;383;3;102.4;84.9;21220;0,0;0,0
35154;Livré-sur-Changeon;14.8;1737;26;65.9;82.8;23320;3.7;1.5
35155;Lohéac;36.2;700;35;137,0;80.7;22060;20.3;16.7
35156;Longaulnay;7.9;598;11;79.5;79.5;23210;21.1;36.8
35157;Le Loroux;17.1;618;10;53.5;81.3;20770;7.3;43.9
35159;Lourmais;4,0;335;9;46.4;75.2;23710;0,0;24,0
35160;Loutehel;60,0;235;3;32.6;78.8;21090;0,0;0,0
35161;Louvigné-de-Bais;22.6;1874;52;121.9;81.1;23320;51,0;16.2
35162;Louvigné-du-Désert;37.3;3352;124;80.5;75.1;20580;35.4;3,0
35163;Luitré-Dompierre;27.4;1844;61;47.5;82,0;22130;53.7;3.5
35164;Marcillé-Raoul;3.1;737;24;32.9;83,0;21880;66.7;11.7
35165;Marcillé-Robert;13.3;994;28;49,0;83,0;22660;0.7;8.7
35166;Marpiré;4,0;1013;16;95.4;81.4;24250;25.8;48.4
35167;Martigné-Ferchaud;28.5;2632;105;35.5;73.3;21020;15.2;19.1
35168;Val d'Anast;31.5;3925;108;50.4;78.7;21890;9.3;14.2
35169;Maxent;16.2;1457;22;36.7;82.6;22210;0,0;11.1
35170;Mecé;0,0;613;9;39.2;84.4;22250;0,0;6.2
35171;Médréac;42.3;1845;43;52.7;80.6;22310;1.2;21.5
35172;Meillac;25.2;1975;38;61.3;81.4;21650;14.3;27.7
35173;Melesse;54.1;7400;263;228.5;81.4;26600;7.7;17.9
35174;Mellé;19.4;648;15;41.8;69.8;19790;0,0;11.1
35175;Mernel;12.8;1017;20;58.5;79.8;22040;0,0;78.5
35176;Guipry-Messac;45.6;7243;196;78.7;77.9;22370;15,0;8.9
35177;La Mézière;59.1;4935;327;304.1;80.3;27620;7.6;25.2
35178;Mézières-sur-Couesnon;53.8;1735;32;70.1;84,0;24070;17.9;4.7
35179;Miniac-Morvan;46.2;4379;146;141.1;79.2;22330;20.6;23.5
35180;Miniac-sous-Bécherel;12.1;788;22;58.2;79.9;22430;9.1;3,0
35181;Le Minihic-sur-Rance;20.3;1499;28;383.4;75.7;27510;10.2;7.3
35183;Mondevert;55.3;806;11;160.6;85.3;24000;0,0;3.5
35184;Montauban-de-Bretagne;31.7;6574;278;144.7;78.8;23640;37.1;8.4
35185;Montautour;53.3;268;4;38.8;79.3;21230;0,0;0,0
35186;Mont-Dol;25.2;1076;35;40.7;76.8;23120;2.9;31.1
35187;Monterfil;13.2;1352;26;79.8;82.8;23580;45.6;1.8
35188;Montfort-sur-Meu;26.2;6767;216;482.7;77.2;24640;21.4;2,0
35189;Montgermont;60.3;3777;165;808.8;76.4;25860;3.2;13.2
35190;Monthault;33.3;250;9;30.5;70.2;20240;0,0;3.7
35191;Les Portes du Coglais;26,0;2235;44;54.9;81.1;21520;23.7;20.9
35192;Montreuil-des-Landes;0,0;235;6;24.9;83,0;22390;80,0;0,0
35193;Montreuil-le-Gast;15.4;2048;34;224.1;82.1;26530;0.7;8.5
35194;Montreuil-sous-Pérouse;6.6;1041;15;67.2;78.5;25420;58.5;19.8
35195;Montreuil-sur-Ille;53.8;2419;50;159.7;78.6;23020;1.6;5.2
35196;Mordelles;46.1;7831;227;263.1;78,0;23950;21,0;6.1
35197;Mouazé;50.7;1728;26;206,0;86.2;25970;7.4;13.5
35198;Moulins;52.1;716;22;47.1;83.5;23230;0,0;2.1
35199;Moussé;33.3;310;2;92,0;85.7;22750;0,0;0,0
35200;Moutiers;22,0;905;29;51.3;77.6;22110;43.2;8.5
35201;Muel;11.1;912;20;31.6;79,0;20950;8.3;11.1
35202;La Noë-Blanche;32.1;1007;14;43.4;78.2;22130;0,0;13.2
35203;La Nouaye;0,0;357;3;128.9;77.4;25970;14.3;0,0
35204;Nouvoitou;29.7;3732;68;197,0;80,0;25160;18.7;14.1
35205;Noyal-sous-Bazouges;5.3;382;9;25.8;78.9;22080;0,0;52.6
35206;Noyal-Châtillon-sur-Seiche;58.9;7995;270;301.6;78.7;24960;13.6;12.2
35207;Noyal-sur-Vilaine;49.5;6250;271;203.4;81.4;26350;13.5;3,0
35208;Orgères;49.6;5602;102;343,0;80.5;24350;7.5;15.9
35210;Pacé;65.9;11815;459;338.2;77.3;28450;8.9;9,0
35211;Paimpont;38.2;1778;49;16.1;78,0;23440;2.9;1,0
35212;Pancé;7.7;1171;20;60.6;81.5;24220;71.4;7.1
35214;Parcé;19.7;652;21;38.6;82.3;22260;0,0;6.1
35215;Parigné;23.8;1301;37;62.8;79.7;21780;28.7;1.5
35216;Parthenay-de-Bretagne;21,0;1802;27;375.4;80.4;24750;20,0;18,0
35217;Le Pertre;7.6;1372;37;31.4;80.5;22530;65.7;0.3
35218;Le Petit-Fougeray;4.3;886;9;99,0;83.5;24160;4.3;13,0
35219;Pipriac;54,0;3871;118;79.6;78.6;21590;5.9;2.2
35220;Piré-Chancé;49.5;3177;60;76.4;83.9;24280;10.9;7.7
35221;Pléchâtel;37,0;2796;64;77,0;81.5;23260;17.9;18.4
35222;Pleine-Fougères;36.4;1978;59;61.9;73,0;21110;2.1;13.3
35223;Plélan-le-Grand;47.6;4063;151;81.7;77.6;22940;19.6;3.8
35224;Plerguer;39.8;2871;75;142.2;81.9;22450;17.2;14.5
35225;Plesder;12.2;778;15;70.5;78.7;22840;22.4;20.4
35226;Pleugueneuc;46.6;2063;47;84.1;81.8;21900;20.8;5.5
35227;Pleumeleuc;55.4;3535;105;181.2;82.3;25370;16,0;21.9
35228;Pleurtuit;52.3;7064;224;238.1;79,0;23140;2.9;17,0
35229;Pocé-les-Bois;25.4;1317;32;88.7;83.7;24300;10.2;34.7
35230;Poilley;1.2;380;14;35.3;82,0;21970;11.7;1.8
35231;Poligné;63.6;1245;27;134.7;78.7;23990;7.8;10.7
35232;Princé;6.7;398;7;32.2;82.2;19200;0,0;40,0
35233;Québriac;28.6;1590;40;76.7;82.1;24080;22.4;28,0
35234;Quédillac;33.6;1272;31;47.9;80.1;22470;21.9;23.3
35235;Rannée;15.4;1081;30;20.8;82.6;22370;6.7;28.8
35236;Redon;38.5;9336;635;618.7;69.6;21610;13.2;3.3
35237;Renac;6.2;1032;25;39.9;80.6;20880;22.3;41.1
35238;Rennes;43.2;227830;8528;4521.3;68,0;22770;2.9;1.7
35239;Retiers;27.7;4553;142;110,0;77.1;21990;39.2;4.5
35240;Le Rheu;54.1;9823;341;520,0;77.9;24780;11.8;22.3
35241;La Richardais;37.9;2624;171;835.7;73.7;25390;39.6;7.9
35242;Rimou;26.7;350;10;26.4;77.9;19080;13.3;0,0
35243;Romagné;43.6;2434;75;90.4;81.7;23580;8.5;25,0
35244;Romazy;10,0;275;9;38.3;77.4;22430;0,0;10,0
35245;Romillé;41,0;4154;82;144.9;80.3;24370;4.5;6.5
35246;Roz-Landrieux;32.3;1376;35;76,0;82.7;22810;5.7;39.1
35247;Roz-sur-Couesnon;22.7;1036;34;40.1;72.9;21120;46.4;0.5
35248;Sains;0,0;457;9;44.6;75.9;21750;0,0;0,0
35249;Sainte-Anne-sur-Vilaine;14.3;1032;25;36.1;77.3;20230;1.8;30.4
35250;Saint-Armel;51.1;2344;45;302.5;80.5;24090;16.1;18.9
35251;Saint-Aubin-d'Aubigné;46.6;4231;110;179.9;81.8;23610;4,0;8.7
35252;Saint-Aubin-des-Landes;18.2;923;22;89.8;79.2;23350;50.9;1.8
35253;Saint-Aubin-du-Cormier;40.2;4145;138;151.2;84,0;24390;18.1;10.1
35255;Saint-Benoît-des-Ondes;19.9;966;27;330.8;76.8;21910;11,0;1.4
35256;Saint-Briac-sur-Mer;44.8;2228;105;276.4;71.6;27560;14.9;8.6
35257;Maen Roch;33.5;5093;172;130.2;79.3;22080;40.7;6,0
35258;Saint-Brieuc-des-Iffs;21.4;323;8;39,0;75.9;23990;0,0;7.1
35259;Saint-Broladre;24.2;1166;35;49,0;73.4;20720;12.5;19.2
35260;Saint-Christophe-des-Bois;78.4;562;11;60.7;76.9;22330;0,0;8,0
35261;Saint-Christophe-de-Valains;14.3;230;5;70.3;83.1;21390;0,0;21.4
35262;Sainte-Colombe;36,0;364;11;48,0;80,0;22730;0,0;24,0
35263;Saint-Coulomb;44.2;2970;74;164.6;75.9;26740;19.2;5.3
35264;Saint-Didier;60.5;2030;33;143.6;81.6;25300;9.1;5.4
35265;Saint-Domineuc;22,0;2587;62;164.8;80.4;23700;20.3;21.6
35266;Saint-Erblon;65.5;3615;82;330.7;80.2;24550;16.2;5.5
35268;Saint-Ganton;4.8;414;6;29.4;80.3;21220;0,0;19,0
35270;Saint-Georges-de-Gréhaigne;84.6;377;26;31,0;75.9;23210;2.9;1.7
35271;Saint-Georges-de-Reintembault;7.5;1524;34;49.1;70.2;20830;2.1;5,0
35272;Saint-Germain-du-Pinel;39.3;1007;21;89.1;81.8;22150;24.7;3.4
35273;Saint-Germain-en-Coglès;40.6;2091;52;65.2;80.9;22440;36.3;13.7
35274;Saint-Germain-sur-Ille;27.5;1023;17;262.3;81.8;25110;23.8;15,0
35275;Saint-Gilles;52.6;5489;180;264.9;81,0;24910;16.8;20,0
35276;Saint-Gondran;28.2;629;7;143,0;85.1;24780;0,0;59,0
35277;Saint-Gonlay;23.1;381;13;41.1;77.7;22210;0,0;30.8
35278;Saint-Grégoire;72.7;9992;1021;577.6;75.3;31110;5.4;2.8
35279;Saint-Guinoux;20,0;1247;27;195.8;81.1;22780;5.6;50.6
35280;Saint-Hilaire-des-Landes;40.3;1032;20;56.5;80.3;22230;0,0;14.5
35281;Saint-Jacques-de-la-Lande;66.5;13593;513;1149,0;79.6;21730;4.5;8.5
35282;Rives-du-Couesnon;29.3;2919;59;60.4;82.3;23170;4.9;14.3
35283;Saint-Jean-sur-Vilaine;31.8;1376;28;128.2;81.5;24660;25.9;14.1
35284;Saint-Jouan-des-Guérets;75,0;2816;137;304.8;75.2;24840;6.3;7.1
35285;Saint-Just;66.4;1103;20;39.3;77.5;21840;2.2;18.2
35286;Saint-Léger-des-Prés;35.7;295;7;53.2;83.3;21880;0,0;35.7
35287;Saint-Lunaire;16.5;2647;109;257.7;76.9;27300;68.3;3.9
35288;Saint-Malo;47.7;47255;2525;1291.8;73.5;23490;12.1;4.4
35289;Saint-Malo-de-Phily;11.9;1074;9;57.2;81.1;22150;21.4;14.3
35290;Saint-Malon-sur-Mel;6.9;613;16;38.1;78.1;21070;0,0;10.3
35291;Saint-Marcan;50,0;432;12;56.2;67,0;21980;0,0;2.9
35292;Saint-Marc-le-Blanc;26.2;1567;26;68.8;79.4;22310;52.5;5.9
35294;Sainte-Marie;38.1;2249;63;89,0;75.7;22470;37.2;10.2
35295;Saint-Maugan;0,0;518;5;61.4;82.6;21920;0,0;35.3
35296;Saint-Médard-sur-Ille;11.6;1350;16;74.1;80.9;24250;30.4;20.3
35297;Saint-Méen-le-Grand;41.4;4642;185;253.9;75.5;21340;23.4;7.8
35299;Saint-Méloir-des-Ondes;37.4;4666;189;158.2;78.9;23940;15.6;9.2
35300;Saint-M'Hervé;15.9;1357;28;45.7;82,0;22080;43.7;19.9
35302;Saint-Onen-la-Chapelle;48.5;1121;25;45.5;77.5;23430;40.7;2,0
35304;Saint-Ouen-des-Alleux;27.5;1308;30;86.1;82.7;22550;1.2;17.5
35305;Saint-Péran;25,0;415;8;44.3;84.5;24520;16.7;8.3
35306;Saint-Père-Marc-en-Poulet;18.2;2399;69;121.5;78.8;23920;3,0;22,0
35307;Saint-Pern;31.5;1003;19;82.7;74.7;22470;7.2;7.2
35308;Mesnil-Roc'h;28,0;4457;77;108.3;80.1;22370;19.6;8.4
35309;Saint-Rémy-du-Plain;42.5;808;18;54.3;81.6;22080;0,0;23.3
35310;Saint-Sauveur-des-Landes;30.2;1565;45;83.1;75.1;23150;24.9;2.2
35311;Saint-Séglin;47.1;600;8;63.8;81.9;20830;0,0;23.5
35312;Saint-Senoux;28.4;1836;28;100.4;82.1;23260;3.7;21,0
35314;Saint-Suliac;37.9;977;23;178.9;78.4;27120;5.2;0,0
35315;Saint-Sulpice-la-Forêt;28.8;1557;21;231.7;78.7;27370;0,0;9.1
35316;Saint-Sulpice-des-Landes;34.1;827;22;73.9;76.5;20220;2.3;13.6
35317;Saint-Symphorien;23.3;613;27;77.5;76.2;24330;8.8;13.7
35318;Saint-Thual;48.4;999;13;87.6;78.7;23420;0,0;11.3
35319;Saint-Thurial;31.7;2165;39;120.2;82.2;24030;35.2;15.7
35320;Saint-Uniac;54.5;512;12;74.3;79.8;23090;0,0;6.1
35321;Saulnières;20.3;798;16;77.2;83.6;22090;25.4;23.7
35322;Le Sel-de-Bretagne;33.5;1102;29;136,0;79.3;22360;5.2;13.9
35324;La Selle-en-Luitré;24.3;618;52;84.4;74.9;22620;48.5;5.3
35325;La Selle-Guerchaise;0,0;153;2;71.5;82.1;22070;0,0;0,0
35326;Sens-de-Bretagne;39.4;2620;62;85,0;80.5;22670;4.5;5.1
35327;Servon-sur-Vilaine;29.3;4032;107;264.2;79.9;26130;46.7;18.3
35328;Sixt-sur-Aff;32.6;2222;57;52.3;76.4;21180;8.3;30.4
35329;Sougeal;5,0;544;11;38.4;75.2;21030;5,0;15,0
35330;Taillis;13.5;1036;20;84.4;80.1;21890;36,0;20.2
35331;Talensac;34.9;2530;35;117.6;81.1;24770;10.3;1.6
35332;Teillay;18.8;1103;16;42.1;77.7;21330;0,0;6.2
35333;Le Theil-de-Bretagne;40.4;1720;35;71.1;82.5;23000;14.6;5.3
35334;Thorigné-Fouillard;39,0;8631;187;635.6;76.4;28380;4.8;6.2
35335;Thourie;12.5;857;22;35.6;80.3;21860;0,0;8.3
35336;Le Tiercent;0,0;194;3;52.4;82.6;23110;0,0;0,0
35337;Tinténiac;33.5;3877;164;165.7;81.5;23640;35.8;5.2
35338;Torcé;54.4;1270;60;90.5;81.7;23210;36.7;6.3
35339;Trans-la-Forêt;8.7;638;11;43,0;74.9;20760;17.4;26.1
35340;Treffendel;41.3;1327;38;69.9;82.3;23520;14.7;13.3
35342;Trémeheuc;0,0;349;6;57.7;75.6;21530;0,0;27.3
35343;Tresbœuf;44.7;1235;23;48.8;83.9;22170;2.4;10.6
35345;Trévérien;9.8;918;13;76,0;78.5;22050;4.9;26.8
35346;Trimer;11.1;205;5;57.6;79.3;22970;0,0;0,0
35347;Val-d'Izé;25.8;2601;67;59.4;81.6;23150;35.7;12.7
35350;Vergéal;8.8;804;11;71.7;79.7;21870;0,0;17.6
35351;Le Verger;49,0;1404;20;201.7;78.2;23780;3.1;4.1
35352;Vern-sur-Seiche;64.4;8272;427;419.9;75.1;26480;11.6;9.1
35353;Vezin-le-Coquet;60.7;6441;176;819.5;62.5;24540;9.9;9.9
35354;Vieux-Viel;28.6;328;6;37.4;76.8;20970;0,0;14.3
35355;Vieux-Vy-sur-Couesnon;40.3;1280;30;59.4;82.1;22880;20.1;24.3
35356;Vignoc;21.6;2290;40;162.5;83.5;25640;12.3;35.7
35357;Villamée;15.8;291;13;27.3;72.9;21500;55.3;5.3
35358;La Ville-ès-Nonais;33.3;1226;20;282.5;78.7;24220;7.4;14.8
35359;Visseiche;59.6;868;15;54.1;80,0;21300;0,0;0,0
35360;Vitré;36.3;18892;919;510.2;79.2;23060;33.6;3.8
35361;Le Vivier-sur-Mer;22.3;1062;64;474.1;71.1;23500;4.7;4.3
35362;Le Tronchet;70.8;1204;18;106.1;79.4;22450;0,0;9.4
35363;Pont-Péan;18.6;4289;78;489.6;77.5;25170;16.4;23.4
36001;Aigurande;43.3;1329;66;47.9;72.1;20040;17.6;8.4
36002;Aize;0,0;116;2;6.8;82.3;17580;0,0;0,0
36003;Ambrault;23.2;887;17;34.7;78.2;21680;39.3;7.1
36004;Anjouin;23.2;315;10;10.9;76.1;19990;66.1;0,0
36005;Ardentes;20.9;3747;78;60.3;77.4;23320;24.2;13.6
36006;Argenton-sur-Creuse;41.7;4817;257;164.2;70.4;20400;17.9;3.4
36007;Argy;41.6;574;19;14.8;79.1;21300;0,0;1.7
36008;Arpheuilles;34.8;238;9;10.6;75.9;18420;0,0;0,0
36009;Arthon;8.5;1216;21;26,0;78.7;23180;80.5;0.4
36010;Azay-le-Ferron;45.9;835;28;13.7;74.8;19750;1.2;1.2
36011;Bagneux;37.5;173;11;6.8;77.8;21070;0,0;0,0
36012;Baraize;28.6;357;7;21.8;73.2;19800;0,0;28.6
36013;Baudres;20.1;400;10;14.6;75.9;21410;73.7;0,0
36014;Bazaiges;77.8;213;5;11.6;71.4;18520;2.8;0,0
36015;Beaulieu;37.5;51;4;6.8;80,0;N/A - secret statistique;0,0;0,0
36016;Bélâbre;29,0;926;40;23.1;78.6;21320;4.1;36.1
36017;La Berthenoux;35.3;361;18;9.1;77.1;20710;0,0;2.9
36018;Le Blanc;32.6;6188;270;107.4;69.1;20260;17.5;5.2
36019;Bommiers;11.1;320;8;11.3;80.8;21730;27.8;27.8
36020;Bonneuil;0,0;75;3;6.6;72.2;N/A - secret statistique;0,0;0,0
36021;Les Bordes;27.3;824;9;50.6;78.7;23920;9.1;2.3
36022;Bouesse;32.4;388;12;16,0;85.1;21910;23.5;17.6
36023;Bouges-le-Château;51.2;264;18;7.6;78.4;22560;2.3;0,0
36024;Bretagne;22.2;122;4;6.6;84.1;22720;0,0;0,0
36025;Briantes;16.7;596;10;25.8;77.5;21560;0,0;16.7
36026;Brion;27.8;595;18;13.5;80.8;21410;2.8;0,0
36027;Brives;36,0;239;10;12.2;86.2;22390;24,0;0,0
36028;La Buxerette;0,0;111;1;10.1;82.5;17280;0,0;0,0
36029;Buxeuil;60,0;221;7;11.2;72.2;20690;0,0;0,0
36030;Buxières-d'Aillac;50,0;243;10;9.4;83.6;22300;0,0;0,0
36031;Buzançais;33.1;4431;130;75.6;75.3;20680;33,0;3.6
36032;Ceaulmont;53.5;673;23;38.7;79,0;22390;1.9;35,0
36033;Celon;45.2;383;16;22.5;80.8;19550;22.6;1.6
36034;Chabris;18.6;2762;96;67,0;75.5;21370;52.9;8.3
36035;Chaillac;22.8;1031;40;17.2;68.3;19690;36.8;16.6
36036;Chalais;14.3;151;7;3.8;71.6;21220;0,0;7.1
36037;La Champenoise;20,0;305;10;6.9;83.5;21770;0,0;6.7
36038;Champillet;88.2;126;3;18.2;69.6;20340;0,0;0,0
36040;La Chapelle-Orthemale;0,0;100;7;6,0;78.1;N/A - secret statistique;6.9;0,0
36041;La Chapelle-Saint-Laurian;0,0;136;1;13.8;77.1;19390;0,0;0,0
